Hours,HPHtgLd_W
146,994.6
147,419.7
148,419.7
149,994.6
150,5402.8
151,18244.0
152,19393.9
153,18627.3
154,16327.4
155,14794.1
156,11919.2
157,10385.9
158,9236.0
159,8086.0
160,9236.0
161,10769.3
162,14219.1
163,16710.7
164,15944.1
165,14602.5
166,11919.2
167,10385.9
168,5786.1
169,1763.4
170,995.9
171,420.0
172,420.0
173,995.9
174,5411.6
175,18274.5
176,19426.4
177,18658.5
178,16354.6
179,14818.8
180,11939.0
181,10403.1
182,9251.2
183,8099.3
184,9251.2
185,10787.1
186,14242.8
187,16738.6
188,15970.7
189,14626.8
190,11939.0
191,10403.1
192,5795.5
193,1765.9
194,997.2
195,420.3
196,420.3
197,997.2
198,5420.2
199,18304.5
200,19458.3
201,18689.1
202,16381.5
203,14843.1
204,11958.5
205,10420.1
206,9266.3
207,8112.4
208,9266.3
209,10804.7
210,14266.1
211,16766.1
212,15996.9
213,14650.8
214,11958.5
215,10420.1
216,5804.8
217,1768.4
218,998.5
219,420.6
220,420.6
221,998.5
222,5428.7
223,18334.1
224,19489.8
225,18719.3
226,16407.9
227,14867.0
228,11977.7
229,10436.7
230,9281.0
231,8125.3
232,9281.0
233,10822.0
234,14289.1
235,16793.1
236,16022.7
237,14674.3
238,11977.7
239,10436.7
240,5813.9
241,1770.9
242,999.7
243,420.9
244,420.9
245,999.7
246,5437.0
247,18363.1
248,19520.7
249,18749.0
250,16433.9
251,14890.4
252,11996.5
253,10453.1
254,9295.6
255,8138.0
256,9295.6
257,10839.0
258,14311.7
259,16819.7
260,16048.0
261,14697.5
262,11996.5
263,10453.1
264,5822.9
265,1773.4
266,1000.9
267,421.2
268,421.2
269,1000.9
270,5445.2
271,18391.7
272,19551.1
273,18778.2
274,16459.4
275,14913.5
276,12015.1
277,10469.2
278,9309.9
279,8150.5
280,9309.9
281,10855.7
282,14333.8
283,16845.8
284,16072.9
285,14720.3
286,12015.1
287,10469.2
288,5831.7
289,1775.8
290,1002.1
291,421.5
292,421.5
293,1002.1
294,5453.3
295,18419.7
296,19580.9
297,18806.8
298,16484.5
299,14936.2
300,12033.3
301,10485.0
302,9323.9
303,8162.7
304,9323.9
305,10872.1
306,14355.6
307,16871.5
308,16097.4
309,14742.7
310,12033.3
311,10485.0
312,5840.4
313,1778.1
314,1003.3
315,421.8
316,421.8
317,1003.3
318,5461.2
319,18447.3
320,19610.2
321,18834.9
322,16509.1
323,14958.5
324,12051.1
325,10500.6
326,9337.6
327,8174.7
328,9337.6
329,10888.2
330,14377.0
331,16896.7
332,16121.4
333,14764.7
334,12051.1
335,10500.6
336,5848.8
337,1780.4
338,1004.4
339,422.1
340,422.1
341,1004.4
342,5469.0
343,18474.3
344,19638.9
345,18862.5
346,16533.2
347,14980.3
348,12068.7
349,10515.8
350,9351.1
351,8186.5
352,9351.1
353,10904.0
354,14398.0
355,16921.4
356,16145.0
357,14786.2
358,12068.7
359,10515.8
360,5857.2
361,1782.7
362,1005.6
363,422.4
364,422.4
365,1005.6
366,5476.6
367,18500.8
368,19667.1
369,18889.5
370,16556.9
371,15001.7
372,12085.9
373,10530.7
374,9364.4
375,8198.0
376,9364.4
377,10919.5
378,14418.6
379,16945.6
380,16168.1
381,14807.3
382,12085.9
383,10530.7
384,5865.3
385,1784.9
386,1006.7
387,422.7
388,422.7
389,1006.7
390,5484.0
391,18526.7
392,19694.7
393,18916.0
394,16580.0
395,15022.7
396,12102.7
397,10545.4
398,9377.4
399,8209.4
400,9377.4
401,10934.7
402,14438.7
403,16969.4
404,16190.7
405,14828.0
406,12102.7
407,10545.4
408,5873.3
409,1787.1
410,1007.7
411,422.9
412,422.9
413,1007.8
414,5491.3
415,18552.1
416,19721.7
417,18942.0
418,16602.7
419,15043.2
420,12119.2
421,10559.7
422,9390.0
423,8220.4
424,9390.0
425,10949.5
426,14458.4
427,16992.6
428,16212.8
429,14848.3
430,12119.2
431,10559.7
432,5881.2
433,1789.2
434,1008.8
435,423.2
436,423.2
437,1008.8
438,5498.4
439,18576.9
440,19748.1
441,18967.3
442,16624.9
443,15063.3
444,12135.3
445,10573.7
446,9402.5
447,8231.3
448,9402.5
449,10964.1
450,14477.7
451,17015.3
452,16234.5
453,14868.1
454,12135.3
455,10573.7
456,5888.8
457,1791.3
458,1009.8
459,423.5
460,423.5
461,1009.8
462,5505.4
463,18601.2
464,19773.9
465,18992.1
466,16646.6
467,15082.9
468,12151.0
469,10587.3
470,9414.6
471,8241.8
472,9414.6
473,10978.3
474,14496.5
475,17037.5
476,16255.7
477,14887.5
478,12151.0
479,10587.3
480,5896.3
481,1793.3
482,1010.8
483,423.7
484,423.7
485,1010.9
486,5512.2
487,18624.9
488,19799.1
489,19016.3
490,16667.8
491,15102.1
492,12166.4
493,10600.7
494,9426.4
495,8252.2
496,9426.4
497,10992.1
498,14514.9
499,17059.2
500,16276.3
501,14906.4
502,12166.4
503,10600.7
504,5903.6
505,1795.3
506,1011.8
507,424.0
508,424.0
509,1011.8
510,5518.9
511,18648.0
512,19823.7
513,19039.9
514,16688.4
515,15120.8
516,12181.4
517,10613.7
518,9438.0
519,8262.3
520,9438.0
521,11005.7
522,14532.9
523,17080.3
524,16296.5
525,14924.8
526,12181.4
527,10613.7
528,5910.8
529,1797.2
530,1012.8
531,424.2
532,424.2
533,1012.8
534,5525.3
535,18670.5
536,19847.7
537,19062.9
538,16708.6
539,15139.0
540,12196.0
541,10626.5
542,9449.3
543,8272.1
544,9449.3
545,11018.8
546,14550.4
547,17101.0
548,16316.2
549,14942.8
550,12196.0
551,10626.5
552,5917.7
553,1799.1
554,1013.7
555,424.4
556,424.4
557,1013.7
558,5531.6
559,18692.5
560,19871.1
561,19085.3
562,16728.2
563,15156.7
564,12210.3
565,10638.8
566,9460.2
567,8281.7
568,9460.2
569,11031.7
570,14567.4
571,17121.0
572,16335.3
573,14960.3
574,12210.3
575,10638.8
576,5924.5
577,1800.9
578,1014.6
579,424.7
580,424.7
581,1014.6
582,5537.8
583,18713.8
584,19893.8
585,19107.1
586,16747.2
587,15174.0
588,12224.1
589,10650.9
590,9470.9
591,8291.0
592,9470.9
593,11044.2
594,14584.0
595,17140.6
596,16353.9
597,14977.3
598,12224.1
599,10650.9
600,5931.1
601,1802.7
602,1015.5
603,424.9
604,424.9
605,1015.5
606,5543.7
607,18734.6
608,19915.8
609,19128.3
610,16765.8
611,15190.8
612,12237.6
613,10662.6
614,9481.3
615,8300.0
616,9481.3
617,11056.3
618,14600.1
619,17159.5
620,16372.0
621,14993.9
622,12237.6
623,10662.6
624,5937.5
625,1804.4
626,1016.4
627,425.1
628,425.1
629,1016.4
630,5549.5
631,18754.7
632,19937.2
633,19148.9
634,16783.8
635,15207.0
636,12250.6
637,10673.9
638,9491.4
639,8308.8
640,9491.4
641,11068.1
642,14615.8
643,17178.0
644,16389.6
645,15009.9
646,12250.6
647,10673.9
648,5943.7
649,1806.1
650,1017.2
651,425.3
652,425.3
653,1017.2
654,5555.1
655,18774.2
656,19958.0
657,19168.8
658,16801.2
659,15222.8
660,12263.3
661,10684.9
662,9501.1
663,8317.3
664,9501.1
665,11079.5
666,14630.9
667,17195.8
668,16406.6
669,15025.5
670,12263.3
671,10684.9
672,5949.7
673,1807.7
674,1018.0
675,425.5
676,425.5
677,1018.0
678,5560.5
679,18793.1
680,19978.1
681,19188.1
682,16818.1
683,15238.1
684,12275.6
685,10695.6
686,9510.6
687,8325.5
688,9510.6
689,11090.6
690,14645.6
691,17213.1
692,16423.1
693,15040.6
694,12275.6
695,10695.6
696,5955.5
697,1809.3
698,1018.8
699,425.7
700,425.7
701,1018.8
702,5565.8
703,18811.4
704,19997.5
705,19206.8
706,16834.4
707,15252.9
708,12287.4
709,10705.9
710,9519.7
711,8333.5
712,9519.7
713,11101.2
714,14659.8
715,17229.8
716,16439.0
717,15055.2
718,12287.4
719,10705.9
720,5961.2
721,1810.8
722,1019.5
723,425.9
724,425.9
725,1019.5
726,5570.8
727,18829.0
728,20016.3
729,19224.8
730,16850.2
731,15267.1
732,12298.9
733,10715.8
734,9528.5
735,8341.2
736,9528.5
737,11111.6
738,14673.5
739,17245.9
740,16454.4
741,15069.2
742,12298.9
743,10715.8
744,5966.6
745,1812.2
746,1020.3
747,426.1
748,426.1
749,1020.3
750,5575.7
751,18846.0
752,20034.4
753,19242.1
754,16865.4
755,15280.8
756,12309.9
757,10725.4
758,9537.0
759,8348.6
760,9537.0
761,11121.5
762,14686.7
763,17261.5
764,16469.2
765,15082.8
766,12309.9
767,10725.4
768,5971.9
769,1813.6
770,1020.9
771,426.2
772,426.2
773,1021.0
774,5580.4
775,18862.3
776,20051.8
777,19258.8
778,16880.0
779,15294.1
780,12320.5
781,10734.6
782,9545.2
783,8355.8
784,9545.2
785,11131.1
786,14699.4
787,17276.4
788,16483.5
789,15095.8
790,12320.5
791,10734.6
792,5976.9
793,1815.0
794,1021.6
795,426.4
796,426.4
797,1021.6
798,5584.9
799,18878.1
800,20068.5
801,19274.9
802,16894.0
803,15306.8
804,12330.7
805,10743.5
806,9553.0
807,8362.6
808,9553.0
809,11140.3
810,14711.5
811,17290.8
812,16497.2
813,15108.4
814,12330.7
815,10743.5
816,5981.7
817,1816.3
818,1022.3
819,426.6
820,426.6
821,1022.3
822,5589.3
823,18893.1
824,20084.5
825,19290.2
826,16907.5
827,15318.9
828,12340.5
829,10751.9
830,9560.6
831,8369.2
832,9560.6
833,11149.1
834,14723.2
835,17304.6
836,16510.3
837,15120.4
838,12340.5
839,10751.9
840,5986.4
841,1817.5
842,1022.9
843,426.7
844,426.7
845,1022.9
846,5593.4
847,18907.5
848,20099.8
849,19304.9
850,16920.3
851,15330.6
852,12349.8
853,10760.1
854,9567.8
855,8375.4
856,9567.8
857,11157.5
858,14734.4
859,17317.8
860,16522.9
861,15131.9
862,12349.8
863,10760.1
864,5990.8
865,1818.7
866,1023.5
867,426.9
868,426.9
869,1023.5
870,5597.3
871,18921.2
872,20114.4
873,19319.0
874,16932.6
875,15341.7
876,12358.7
877,10767.8
878,9574.6
879,8381.4
880,9574.6
881,11165.5
882,14745.1
883,17330.3
884,16534.9
885,15142.8
886,12358.7
887,10767.8
888,5995.1
889,1819.8
890,1024.0
891,427.0
892,427.0
893,1024.0
894,5601.1
895,18934.3
896,20128.3
897,19332.3
898,16944.3
899,15352.2
900,12367.2
901,10775.2
902,9581.2
903,8387.1
904,9581.2
905,11173.2
906,14755.2
907,17342.3
908,16546.3
909,15153.2
910,12367.2
911,10775.2
912,5999.1
913,1820.9
914,1024.5
915,427.1
916,427.1
917,1024.5
918,5604.7
919,18946.7
920,20141.5
921,19345.0
922,16955.3
923,15362.3
924,12375.2
925,10782.2
926,9587.4
927,8392.5
928,9587.4
929,11180.4
930,14764.9
931,17353.6
932,16557.1
933,15163.1
934,12375.2
935,10782.2
936,6002.9
937,1821.9
938,1025.0
939,427.3
940,427.3
941,1025.0
942,5608.0
943,18958.4
944,20154.0
945,19356.9
946,16965.8
947,15371.7
948,12382.8
949,10788.8
950,9593.2
951,8397.7
952,9593.2
953,11187.3
954,14774.0
955,17364.3
956,16567.3
957,15172.5
958,12382.8
959,10788.8
960,6006.5
961,1822.8
962,1025.5
963,427.4
964,427.4
965,1025.5
966,5611.2
967,18969.5
968,20165.7
969,19368.2
970,16975.7
971,15380.7
972,12390.0
973,10795.0
974,9598.7
975,8402.5
976,9598.7
977,11193.7
978,14782.5
979,17374.4
980,16576.9
981,15181.3
982,12390.0
983,10795.0
984,6009.9
985,1823.7
986,1026.0
987,427.5
988,427.5
989,1026.0
990,5614.2
991,18979.8
992,20176.8
993,19378.8
994,16985.0
995,15389.1
996,12396.7
997,10800.8
998,9603.9
999,8407.0
1000,9603.9
1001,11199.8
1002,14790.6
1003,17383.9
1004,16586.0
1005,15189.6
1006,12396.7
1007,10800.8
1008,6013.1
1009,1824.6
1010,1026.4
1011,427.6
1012,427.6
1013,1026.4
1014,5617.0
1015,18989.5
1016,20187.1
1017,19388.7
1018,16993.6
1019,15396.9
1020,12403.0
1021,10806.3
1022,9608.8
1023,8411.2
1024,9608.8
1025,11205.5
1026,14798.1
1027,17392.8
1028,16594.4
1029,15197.3
1030,12403.0
1031,10806.3
1032,6016.1
1033,1825.3
1034,1026.7
1035,427.7
1036,427.7
1037,1026.8
1038,5619.5
1039,18998.5
1040,20196.6
1041,19397.9
1042,17001.7
1043,15404.2
1044,12408.9
1045,10811.4
1046,9613.3
1047,8415.1
1048,9613.3
1049,11210.7
1050,14805.1
1051,17401.0
1052,16602.3
1053,15204.5
1054,12408.9
1055,10811.4
1056,6018.9
1057,1826.1
1058,1027.1
1059,427.8
1060,427.8
1061,1027.1
1062,5621.9
1063,19006.8
1064,20205.5
1065,19406.4
1066,17009.1
1067,15410.9
1068,12414.3
1069,10816.1
1070,9617.4
1071,8418.8
1072,9617.4
1073,11215.6
1074,14811.6
1075,17408.6
1076,16609.5
1077,15211.1
1078,12414.3
1079,10816.1
1080,6021.5
1081,1826.7
1082,1027.4
1083,427.9
1084,427.9
1085,1027.4
1086,5624.1
1087,19014.4
1088,20213.6
1089,19414.2
1090,17015.9
1091,15417.0
1092,12419.2
1093,10820.4
1094,9621.2
1095,8422.1
1096,9621.2
1097,11220.1
1098,14817.5
1099,17415.6
1100,16616.2
1101,15217.2
1102,12419.2
1103,10820.4
1104,6023.8
1105,1827.3
1106,1027.7
1107,427.9
1108,427.9
1109,1027.7
1110,5626.1
1111,19021.4
1112,20221.0
1113,19421.2
1114,17022.1
1115,15422.6
1116,12423.7
1117,10824.3
1118,9624.7
1119,8425.1
1120,9624.7
1121,11224.1
1122,14822.9
1123,17421.9
1124,16622.2
1125,15222.7
1126,12423.7
1127,10824.3
1128,6026.0
1129,1827.9
1130,1028.0
1131,428.0
1132,428.0
1133,1028.0
1134,5627.9
1135,19027.6
1136,20227.6
1137,19427.6
1138,17027.7
1139,15427.7
1140,12427.7
1141,10827.8
1142,9627.8
1143,8427.8
1144,9627.8
1145,11227.8
1146,14827.7
1147,17427.6
1148,16627.7
1149,15227.7
1150,12427.7
1151,10827.8
1152,6027.9
1153,1828.3
1154,1028.2
1155,428.1
1156,428.1
1157,1028.2
1158,5629.5
1159,19033.1
1160,20233.5
1161,19433.3
1162,17032.6
1163,15432.2
1164,12431.3
1165,10830.9
1166,9630.6
1167,8430.2
1168,9630.6
1169,11231.0
1170,14832.0
1171,17432.7
1172,16632.5
1173,15232.1
1174,12431.3
1175,10830.9
1176,6029.6
1177,1828.8
1178,1028.4
1179,428.1
1180,428.1
1181,1028.4
1182,5630.9
1183,19038.0
1184,20238.6
1185,19438.2
1186,17036.9
1187,15436.1
1188,12434.5
1189,10833.6
1190,9633.0
1191,8432.4
1192,9633.0
1193,11233.8
1194,14835.8
1195,17437.1
1196,16636.7
1197,15236.0
1198,12434.5
1199,10833.6
1200,6031.1
1201,1829.1
1202,1028.6
1203,428.2
1204,428.2
1205,1028.6
1206,5632.1
1207,19042.1
1208,20243.0
1209,19442.4
1210,17040.6
1211,15439.4
1212,12437.2
1213,10836.0
1214,9635.1
1215,8434.2
1216,9635.1
1217,11236.3
1218,14839.0
1219,17440.9
1220,16640.3
1221,15239.3
1222,12437.2
1223,10836.0
1224,6032.4
1225,1829.4
1226,1028.8
1227,428.2
1228,428.2
1229,1028.8
1230,5633.0
1231,19045.6
1232,20246.7
1233,19445.9
1234,17043.7
1235,15442.2
1236,12439.4
1237,10837.9
1238,9636.8
1239,8435.7
1240,9636.8
1241,11238.3
1242,14841.6
1243,17444.1
1244,16643.3
1245,15242.0
1246,12439.4
1247,10837.9
1248,6033.4
1249,1829.7
1250,1028.9
1251,428.2
1252,428.2
1253,1028.9
1254,5633.8
1255,19048.3
1256,20249.6
1257,19448.7
1258,17046.1
1259,15444.4
1260,12441.2
1261,10839.4
1262,9638.1
1263,8436.9
1264,9638.1
1265,11239.9
1266,14843.8
1267,17446.6
1268,16645.7
1269,15244.2
1270,12441.2
1271,10839.4
1272,6034.3
1273,1829.9
1274,1029.0
1275,428.2
1276,428.2
1277,1029.0
1278,5634.4
1279,19050.3
1280,20251.7
1281,19450.8
1282,17047.9
1283,15446.0
1284,12442.5
1285,10840.6
1286,9639.2
1287,8437.7
1288,9639.2
1289,11241.1
1290,14845.3
1291,17448.4
1292,16647.5
1293,15245.8
1294,12442.5
1295,10840.6
1296,6034.9
1297,1830.0
1298,1029.0
1299,428.3
1300,428.3
1301,1029.0
1302,5634.8
1303,19051.6
1304,20253.2
1305,19452.1
1306,17049.1
1307,15447.1
1308,12443.3
1309,10841.3
1310,9639.8
1311,8438.3
1312,9639.8
1313,11241.8
1314,14846.4
1315,17449.6
1316,16648.6
1317,15246.9
1318,12443.3
1319,10841.3
1320,6035.3
1321,1830.1
1322,1029.0
1323,428.3
1324,428.3
1325,1029.0
1326,5635.0
1327,19052.3
1328,20253.8
1329,19452.8
1330,17049.7
1331,15447.6
1332,12443.7
1333,10841.7
1334,9640.1
1335,8438.6
1336,9640.1
1337,11242.2
1338,14846.8
1339,17450.2
1340,16649.2
1341,15247.4
1342,12443.7
1343,10841.7
1344,6035.5
1345,1830.1
1346,1029.0
1347,428.3
1348,428.3
1349,1029.0
1350,5635.0
1351,19052.2
1352,20253.7
1353,19452.7
1354,17049.6
1355,15447.6
1356,12443.7
1357,10841.6
1358,9640.1
1359,8438.6
1360,9640.1
1361,11242.2
1362,14846.8
1363,17450.1
1364,16649.1
1365,15247.3
1366,12443.7
1367,10841.6
1368,6035.5
1369,1830.0
1370,1029.0
1371,428.2
1372,428.2
1373,1029.0
1374,5634.7
1375,19051.4
1376,20252.9
1377,19451.9
1378,17048.9
1379,15446.9
1380,12443.2
1381,10841.2
1382,9639.7
1383,8438.2
1384,9639.7
1385,11241.7
1386,14846.2
1387,17449.4
1388,16648.4
1389,15246.7
1390,12443.2
1391,10841.2
1392,6035.2
1393,1829.9
1394,1028.9
1395,428.2
1396,428.2
1397,1028.9
1398,5634.3
1399,19049.9
1400,20251.3
1401,19450.4
1402,17047.6
1403,15445.7
1404,12442.2
1405,10840.4
1406,9639.0
1407,8437.6
1408,9639.0
1409,11240.8
1410,14845.0
1411,17448.0
1412,16647.1
1413,15245.5
1414,12442.2
1415,10840.4
1416,6034.8
1417,1829.7
1418,1028.8
1419,428.2
1420,428.2
1421,1028.8
1422,5633.7
1423,19047.7
1424,20249.0
1425,19448.1
1426,17045.6
1427,15443.9
1428,12440.8
1429,10839.1
1430,9637.9
1431,8436.6
1432,9637.9
1433,11239.5
1434,14843.3
1435,17446.0
1436,16645.2
1437,15243.7
1438,12440.8
1439,10839.1
1440,6034.1
1441,1829.5
1442,1028.7
1443,428.2
1444,428.2
1445,1028.7
1446,5632.8
1447,19044.8
1448,20245.9
1449,19445.2
1450,17043.0
1451,15441.6
1452,12438.9
1453,10837.5
1454,9636.4
1455,8435.3
1456,9636.4
1457,11237.8
1458,14841.1
1459,17443.4
1460,16642.7
1461,15241.4
1462,12438.9
1463,10837.5
1464,6033.2
1465,1829.2
1466,1028.6
1467,428.1
1468,428.1
1469,1028.6
1470,5631.8
1471,19041.2
1472,20242.1
1473,19441.5
1474,17039.8
1475,15438.7
1476,12436.6
1477,10835.5
1478,9634.6
1479,8433.8
1480,9634.6
1481,11235.7
1482,14838.3
1483,17440.1
1484,16639.5
1485,15238.5
1486,12436.6
1487,10835.5
1488,6032.1
1489,1828.8
1490,1028.4
1491,428.1
1492,428.1
1493,1028.4
1494,5630.6
1495,19036.9
1496,20237.5
1497,19437.1
1498,17036.0
1499,15435.2
1500,12433.8
1501,10833.0
1502,9632.5
1503,8431.9
1504,9632.5
1505,11233.2
1506,14834.9
1507,17436.2
1508,16635.8
1509,15235.1
1510,12433.8
1511,10833.0
1512,6030.8
1513,1828.4
1514,1028.2
1515,428.0
1516,428.0
1517,1028.2
1518,5629.1
1519,19031.9
1520,20232.2
1521,19432.0
1522,17031.5
1523,15431.2
1524,12430.5
1525,10830.2
1526,9630.0
1527,8429.7
1528,9630.0
1529,11230.3
1530,14831.0
1531,17431.6
1532,16631.4
1533,15231.1
1534,12430.5
1535,10830.2
1536,6029.2
1537,1828.0
1538,1027.9
1539,428.0
1540,428.0
1541,1027.9
1542,5627.5
1543,19026.2
1544,20226.1
1545,19426.2
1546,17026.4
1547,15426.6
1548,12426.8
1549,10827.0
1550,9627.1
1551,8427.2
1552,9627.1
1553,11227.0
1554,14826.6
1555,17426.4
1556,16626.5
1557,15226.6
1558,12426.8
1559,10827.0
1560,6027.5
1561,1827.4
1562,1027.7
1563,427.9
1564,427.9
1565,1027.7
1566,5625.7
1567,19019.8
1568,20219.3
1569,19419.7
1570,17020.7
1571,15421.4
1572,12422.7
1573,10823.4
1574,9623.9
1575,8424.4
1576,9623.9
1577,11223.2
1578,14821.7
1579,17420.5
1580,16620.9
1581,15221.5
1582,12422.7
1583,10823.4
1584,6025.5
1585,1826.8
1586,1027.4
1587,427.8
1588,427.8
1589,1027.4
1590,5623.6
1591,19012.7
1592,20211.8
1593,19412.4
1594,17014.4
1595,15415.7
1596,12418.1
1597,10819.4
1598,9620.4
1599,8421.4
1600,9620.4
1601,11219.1
1602,14816.2
1603,17414.0
1604,16614.7
1605,15215.8
1606,12418.1
1607,10819.4
1608,6023.3
1609,1826.2
1610,1027.0
1611,427.8
1612,427.8
1613,1027.0
1614,5621.4
1615,19005.0
1616,20203.5
1617,19404.5
1618,17007.4
1619,15409.4
1620,12413.0
1621,10815.0
1622,9616.5
1623,8418.0
1624,9616.5
1625,11214.5
1626,14810.1
1627,17406.9
1628,16607.9
1629,15209.6
1630,12413.0
1631,10815.0
1632,6020.9
1633,1825.5
1634,1026.7
1635,427.7
1636,427.7
1637,1026.7
1638,5619.0
1639,18996.5
1640,20194.5
1641,19395.8
1642,16999.8
1643,15402.5
1644,12407.6
1645,10810.2
1646,9612.3
1647,8414.3
1648,9612.3
1649,11209.6
1650,14803.5
1651,17399.2
1652,16600.5
1653,15202.9
1654,12407.6
1655,10810.2
1656,6018.3
1657,1824.7
1658,1026.3
1659,427.6
1660,427.6
1661,1026.3
1662,5616.3
1663,18987.3
1664,20184.7
1665,19386.5
1666,16991.7
1667,15395.1
1668,12401.6
1669,10805.1
1670,9607.7
1671,8410.3
1672,9607.7
1673,11204.2
1674,14796.4
1675,17390.8
1676,16592.5
1677,15195.6
1678,12401.6
1679,10805.1
1680,6015.5
1681,1026.0
1682,427.5
1683,427.5
1684,1025.9
1685,5613.5
1686,18977.5
1687,20174.3
1688,19376.4
1689,16982.9
1690,15387.2
1691,12395.2
1692,10799.5
1693,9602.7
1694,8406.0
1695,9602.7
1696,11198.4
1697,14788.8
1698,17381.8
1699,16583.9
1700,15187.7
1701,12395.2
1702,10799.5
1703,6012.4
1704,1823.7
1705,1025.6
1706,427.4
1707,427.4
1708,1025.4
1709,5610.5
1710,18967.0
1711,20163.1
1712,19365.7
1713,16973.5
1714,15378.6
1715,12388.4
1716,10793.6
1717,9597.5
1718,8401.4
1719,9597.5
1720,11192.3
1721,14780.6
1722,17372.2
1723,16574.8
1724,15179.3
1725,12388.4
1726,10793.6
1727,6009.2
1728,1822.8
1729,1025.1
1730,427.2
1731,427.2
1732,1024.9
1733,5607.3
1734,18955.8
1735,20151.1
1736,19354.2
1737,16963.4
1738,15369.6
1739,12381.1
1740,10787.3
1741,9591.9
1742,8396.5
1743,9591.9
1744,11185.7
1745,14771.9
1746,17361.9
1747,16565.0
1748,15170.4
1749,12381.1
1750,10787.3
1751,6005.7
1752,1821.9
1753,1024.6
1754,427.1
1755,427.1
1756,1024.4
1757,5603.8
1758,18943.9
1759,20138.5
1760,19342.1
1761,16952.8
1762,15360.0
1763,12373.4
1764,10780.6
1765,9585.9
1766,8391.3
1767,9585.9
1768,11178.8
1769,14762.7
1770,17351.0
1771,16554.6
1772,15160.9
1773,12373.4
1774,10780.6
1775,6002.1
1776,1820.8
1777,1024.1
1778,427.0
1779,427.0
1780,1023.9
1781,5600.2
1782,18931.3
1783,20125.2
1784,19329.3
1785,16941.6
1786,15349.8
1787,12365.3
1788,10773.5
1789,9579.7
1790,8385.8
1791,9579.7
1792,11171.4
1793,14752.9
1794,17339.5
1795,16543.7
1796,15150.9
1797,12365.3
1798,10773.5
1799,5998.2
1800,1819.8
1801,1023.5
1802,426.8
1803,426.8
1804,1023.3
1805,5596.4
1806,18918.1
1807,20111.1
1808,19315.8
1809,16929.8
1810,15339.1
1811,12356.7
1812,10766.0
1813,9573.1
1814,8380.1
1815,9573.1
1816,11163.7
1817,14742.7
1818,17327.5
1819,16532.1
1820,15140.3
1821,12356.7
1822,10766.0
1823,5994.1
1824,1818.7
1825,1022.9
1826,426.7
1827,426.7
1828,1022.8
1829,5592.5
1830,18904.2
1831,20096.3
1832,19301.6
1833,16917.4
1834,15327.9
1835,12347.7
1836,10758.2
1837,9566.1
1838,8374.0
1839,9566.1
1840,11155.6
1841,14731.9
1842,17314.7
1843,16520.0
1844,15129.2
1845,12347.7
1846,10758.2
1847,5989.8
1848,1817.5
1849,1022.3
1850,426.5
1851,426.5
1852,1022.1
1853,5588.3
1854,18889.7
1855,20080.8
1856,19286.7
1857,16904.4
1858,15316.2
1859,12338.2
1860,10750.0
1861,9558.8
1862,8367.7
1863,9558.8
1864,11147.1
1865,14720.6
1866,17301.4
1867,16507.3
1868,15117.6
1869,12338.2
1870,10750.0
1871,5985.3
1872,1816.2
1873,1021.7
1874,426.4
1875,426.4
1876,1021.5
1877,5583.9
1878,18874.5
1879,20064.7
1880,19271.2
1881,16890.8
1882,15303.9
1883,12328.4
1884,10741.4
1885,9551.2
1886,8361.0
1887,9551.2
1888,11138.2
1889,14708.8
1890,17287.5
1891,16494.1
1892,15105.5
1893,12328.4
